WibbiCrawlName,mimeType,crawlType,year,month,day,machine,port,numPages,siteListName,sizeinGB,daemonLogFileName,crawlFilesDirectory
virginia-tech-coverage-4-24-2007,image,virginia-tech-coverage,2007,4,24,WB15,7183,23581,virginia-tech-coverage-4-24-2007.im,2,ddaemon.log.vt,virginia-tech-coverage-4-24-2007
virginia-tech-coverage-4-24-2007,audio,virginia-tech-coverage,2007,4,24,WB15,7184,44,virginia-tech-coverage-4-24-2007.au,2,ddaemon.log.vt,virginia-tech-coverage-4-24-2007
virginia-tech-coverage-4-24-2007,unknown,virginia-tech-coverage,2007,4,24,WB15,7187,13365,virginia-tech-coverage-4-24-2007.un,2,ddaemon.log.vt,virginia-tech-coverage-4-24-2007
virginia-tech-coverage-4-25-2007,text,virginia-tech-coverage,2007,4,25,WB15,7188,174150,virginia-tech-coverage-4-25-2007.tx,2,ddaemon.log.vt,virginia-tech-coverage-4-25-2007
virginia-tech-coverage-4-25-2007,image,virginia-tech-coverage,2007,4,25,WB15,7189,28069,virginia-tech-coverage-4-25-2007.im,2,ddaemon.log.vt,virginia-tech-coverage-4-25-2007
virginia-tech-coverage-4-25-2007,audio,virginia-tech-coverage,2007,4,25,WB15,7196,44,virginia-tech-coverage-4-25-2007.au,2,ddaemon.log.vt,virginia-tech-coverage-4-25-2007
virginia-tech-coverage-4-25-2007,unknown,virginia-tech-coverage,2007,4,25,WB15,7197,12886,virginia-tech-coverage-4-25-2007.un,2,ddaemon.log.vt,virginia-tech-coverage-4-25-2007
virginia-tech-coverage-4-26-2007,text,virginia-tech-coverage,2007,4,26,WB15,7203,182114,virginia-tech-coverage-4-26-2007.tx,3,ddaemon.log.vt,virginia-tech-coverage-4-26-2007
virginia-tech-coverage-4-26-2007,image,virginia-tech-coverage,2007,4,26,WB15,7205,28568,virginia-tech-coverage-4-26-2007.im,3,ddaemon.log.vt,virginia-tech-coverage-4-26-2007
virginia-tech-coverage-4-26-2007,audio,virginia-tech-coverage,2007,4,26,WB15,7206,39,virginia-tech-coverage-4-26-2007.au,3,ddaemon.log.vt,virginia-tech-coverage-4-26-2007
virginia-tech-coverage-4-26-2007,unknown,virginia-tech-coverage,2007,4,26,WB15,7207,13120,virginia-tech-coverage-4-26-2007.un,3,ddaemon.log.vt,virginia-tech-coverage-4-26-2007
virginia-tech-coverage-4-27-2007,text,virginia-tech-coverage,2007,4,27,WB15,7208,185555,virginia-tech-coverage-4-27-2007.tx,3,ddaemon.log.vt,virginia-tech-coverage-4-27-2007
virginia-tech-coverage-4-27-2007,image,virginia-tech-coverage,2007,4,27,WB15,7209,28664,virginia-tech-coverage-4-27-2007.im,3,ddaemon.log.vt,virginia-tech-coverage-4-27-2007
virginia-tech-coverage-4-27-2007,audio,virginia-tech-coverage,2007,4,27,WB15,7210,37,virginia-tech-coverage-4-27-2007.au,3,ddaemon.log.vt,virginia-tech-coverage-4-27-2007
virginia-tech-coverage-4-27-2007,unknown,virginia-tech-coverage,2007,4,27,WB15,7211,13051,virginia-tech-coverage-4-27-2007.un,3,ddaemon.log.vt,virginia-tech-coverage-4-27-2007
virginia-tech-coverage-4-28-2007,text,virginia-tech-coverage,2007,4,28,WB15,7212,185799,virginia-tech-coverage-4-28-2007.tx,3,ddaemon.log.vt,virginia-tech-coverage-4-28-2007
virginia-tech-coverage-4-28-2007,image,virginia-tech-coverage,2007,4,28,WB15,7213,28975,virginia-tech-coverage-4-28-2007.im,3,ddaemon.log.vt,virginia-tech-coverage-4-28-2007
virginia-tech-coverage-4-28-2007,audio,virginia-tech-coverage,2007,4,28,WB15,7215,45,virginia-tech-coverage-4-28-2007.au,3,ddaemon.log.vt,virginia-tech-coverage-4-28-2007
virginia-tech-coverage-4-28-2007,unknown,virginia-tech-coverage,2007,4,28,WB15,7216,12958,virginia-tech-coverage-4-28-2007.un,3,ddaemon.log.vt,virginia-tech-coverage-4-28-2007
virginia-tech-coverage-4-30-2007,text,virginia-tech-coverage,2007,4,30,WB15,7222,180851,virginia-tech-coverage-4-30-2007.tx,3,ddaemon.log.vt,virginia-tech-coverage-4-30-2007
virginia-tech-coverage-4-30-2007,image,virginia-tech-coverage,2007,4,30,WB15,7223,29218,virginia-tech-coverage-4-30-2007.im,3,ddaemon.log.vt,virginia-tech-coverage-4-30-2007
virginia-tech-coverage-4-30-2007,audio,virginia-tech-coverage,2007,4,30,WB15,7225,37,virginia-tech-coverage-4-30-2007.au,3,ddaemon.log.vt,virginia-tech-coverage-4-30-2007
virginia-tech-coverage-4-30-2007,unknown,virginia-tech-coverage,2007,4,30,WB15,7226,13101,virginia-tech-coverage-4-30-2007.un,3,ddaemon.log.vt,virginia-tech-coverage-4-30-2007
virginia-tech-coverage-5-1-2007,text,virginia-tech-coverage,2007,5,01,WB15,7217,150488,virginia-tech-coverage-5-1-2007.tx,3,ddaemon.log.vt,virginia-tech-coverage-5-1-2007
virginia-tech-coverage-5-1-2007,image,virginia-tech-coverage,2007,5,01,WB15,7218,23574,virginia-tech-coverage-5-1-2007.im,3,ddaemon.log.vt,virginia-tech-coverage-5-1-2007
virginia-tech-coverage-5-1-2007,audio,virginia-tech-coverage,2007,5,01,WB15,7219,37,virginia-tech-coverage-5-1-2007.au,3,ddaemon.log.vt,virginia-tech-coverage-5-1-2007
virginia-tech-coverage-5-1-2007,unknown,virginia-tech-coverage,2007,5,01,WB15,7221,12564,virginia-tech-coverage-5-1-2007.un,3,ddaemon.log.vt,virginia-tech-coverage-5-1-2007
virginia-tech-coverage-5-2-2007,text,virginia-tech-coverage,2007,5,02,WB15,7227,175164,virginia-tech-coverage-5-2-2007.tx,3,ddaemon.log.vt,virginia-tech-coverage-5-2-2007
virginia-tech-coverage-5-2-2007,image,virginia-tech-coverage,2007,5,02,WB15,7228,26257,virginia-tech-coverage-5-2-2007.im,3,ddaemon.log.vt,virginia-tech-coverage-5-2-2007
virginia-tech-coverage-5-2-2007,audio,virginia-tech-coverage,2007,5,02,WB15,7229,37,virginia-tech-coverage-5-2-2007.au,3,ddaemon.log.vt,virginia-tech-coverage-5-2-2007
virginia-tech-coverage-5-2-2007,unknown,virginia-tech-coverage,2007,5,02,WB15,7230,12311,virginia-tech-coverage-5-2-2007.un,3,ddaemon.log.vt,virginia-tech-coverage-5-2-2007
virginia-tech-coverage-5-3-2007,text,virginia-tech-coverage,2007,5,03,WB15,7231,184483,virginia-tech-coverage-5-3-2007.tx,3,ddaemon.log.vt,virginia-tech-coverage-5-3-2007
virginia-tech-coverage-5-3-2007,image,virginia-tech-coverage,2007,5,03,WB15,7232,29255,virginia-tech-coverage-5-3-2007.im,3,ddaemon.log.vt,virginia-tech-coverage-5-3-2007
virginia-tech-coverage-5-3-2007,audio,virginia-tech-coverage,2007,5,03,WB15,7233,37,virginia-tech-coverage-5-3-2007.au,3,ddaemon.log.vt,virginia-tech-coverage-5-3-2007
virginia-tech-coverage-5-3-2007,unknown,virginia-tech-coverage,2007,5,03,WB15,7235,12833,virginia-tech-coverage-5-3-2007.un,3,ddaemon.log.vt,virginia-tech-coverage-5-3-2007
virginia-tech-coverage-5-10-2007,text,virginia-tech-coverage,2007,5,10,WB15,7250,183496,virginia-tech-coverage-5-10-2007.tx,3,ddaemon.log.vt,virginia-tech-coverage-5-10-2007
virginia-tech-coverage-5-10-2007,image,virginia-tech-coverage,2007,5,10,WB15,7251,29270,virginia-tech-coverage-5-10-2007.im,3,ddaemon.log.vt,virginia-tech-coverage-5-10-2007
virginia-tech-coverage-5-10-2007,audio,virginia-tech-coverage,2007,5,10,WB15,7252,37,virginia-tech-coverage-5-10-2007.au,3,ddaemon.log.vt,virginia-tech-coverage-5-10-2007
virginia-tech-coverage-5-10-2007,unknown,virginia-tech-coverage,2007,5,10,WB15,7253,10562,virginia-tech-coverage-5-10-2007.un,3,ddaemon.log.vt,virginia-tech-coverage-5-10-2007
2008-Primaries-01-11-2008,text,2008-Primaries,2008,01,11,WB15,7312,121853,2008-Primaries-01-11-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-01-11-2008
2008-Primaries-01-12-2008,text,2008-Primaries,2008,01,12,WB15,7313,130767,2008-Primaries-01-12-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-01-12-2008
2008-Primaries-01-13-2008,text,2008-Primaries,2008,01,13,WB15,7304,130799,2008-Primaries-01-13-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-01-13-2008
2008-Primaries-01-14-2008,text,2008-Primaries,2008,01,14,WB15,7305,133729,2008-Primaries-01-14-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-01-14-2008
2008-Primaries-01-16-2008,text,2008-Primaries,2008,01,16,WB15,7307,110803,2008-Primaries-01-16-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-01-16-2008
2008-Primaries-01-17-2008,text,2008-Primaries,2008,01,17,WB15,7308,130790,2008-Primaries-01-17-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-01-17-2008
2008-Primaries-01-19-2008,text,2008-Primaries,2008,01,19,WB15,7310,130793,2008-Primaries-01-19-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-01-19-2008
2008-Primaries-01-20-2008,text,2008-Primaries,2008,01,20,WB15,7314,130752,2008-Primaries-01-20-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-01-20-2008
2008-Primaries-01-21-2008,text,2008-Primaries,2008,01,21,WB15,7315,130791,2008-Primaries-01-21-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-01-21-2008
2008-Primaries-01-23-2008,text,2008-Primaries,2008,01,23,WB15,7317,112873,2008-Primaries-01-23-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-01-23-2008
2008-Primaries-01-24-2008,text,2008-Primaries,2008,01,24,WB15,7318,108614,2008-Primaries-01-24-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-01-24-2008
2008-Primaries-01-26-2008,text,2008-Primaries,2008,01,26,WB15,7321,130778,2008-Primaries-01-26-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-01-26-2008
2008-Primaries-01-27-2008,text,2008-Primaries,2008,01,27,WB15,7322,130759,2008-Primaries-01-27-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-01-27-2008
2008-Primaries-01-28-2008,text,2008-Primaries,2008,01,28,WB15,7323,128589,2008-Primaries-01-28-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-01-28-2008
2008-Primaries-01-29-2008,text,2008-Primaries,2008,01,29,WB15,7324,130755,2008-Primaries-01-29-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-01-29-2008
2008-Primaries-01-30-2008,text,2008-Primaries,2008,01,30,WB15,7325,130753,2008-Primaries-01-30-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-01-30-2008
2008-Primaries-01-31-2008,text,2008-Primaries,2008,01,31,WB15,7326,111489,2008-Primaries-01-31-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-01-31-2008
2008-Primaries-02-01-2008,text,2008-Primaries,2008,02,01,WB15,7327,131971,2008-Primaries-02-01-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-02-01-2008
2008-Primaries-02-02-2008,text,2008-Primaries,2008,02,02,WB15,7328,145661,2008-Primaries-02-02-2008.tx,1,ddaemon.2008-Primaries.log,largestpapers-02-02-2008
2008-Primaries-02-03-2008,text,2008-Primaries,2008,02,03,WB15,7329,161393,2008-Primaries-02-03-2008.tx,2,ddaemon.2008-Primaries.log,largestpapers-02-03-2008
2008-Primaries-02-04-2008,text,2008-Primaries,2008,02,04,WB15,7330,158111,2008-Primaries-02-04-2008.tx,2,ddaemon.2008-Primaries.log,largestpapers-02-04-2008
2008-Primaries-02-05-2008,text,2008-Primaries,2008,02,05,WB15,7331,172770,2008-Primaries-02-05-2008.tx,2,ddaemon.2008-Primaries.log,largestpapers-02-05-2008
2008-Primaries-02-06-2008,text,2008-Primaries,2008,02,06,WB15,7332,152708,2008-Primaries-02-06-2008.tx,2,ddaemon.2008-Primaries.log,largestpapers-02-06-2008
2008-Primaries-02-07-2008,text,2008-Primaries,2008,02,07,WB15,7333,230560,2008-Primaries-02-07-2008.tx,2,ddaemon.2008-Primaries.log,largestpapers-02-07-2008
2008-Primaries-02-08-2008,text,2008-Primaries,2008,02,08,WB15,7334,240443,2008-Primaries-02-08-2008.tx,2,ddaemon.2008-Primaries.log,largestpapers-02-08-2008
2008-Primaries-02-09-2008,text,2008-Primaries,2008,02,09,WB15,7335,249552,2008-Primaries-02-09-2008.tx,2,ddaemon.2008-Primaries.log,largestpapers-02-09-2008
2008-Primaries-02-10-2008,text,2008-Primaries,2008,02,10,WB15,7336,250228,2008-Primaries-02-10-2008.tx,2,ddaemon.2008-Primaries.log,largestpapers-02-10-2008
2008-Primaries-02-11-2008,text,2008-Primaries,2008,02,11,WB15,7337,235673,2008-Primaries-02-11-2008.tx,2,ddaemon.2008-Primaries.log,largestpapers-02-11-2008
2008-Primaries-02-12-2008,text,2008-Primaries,2008,02,12,WB15,7338,241550,2008-Primaries-02-12-2008.tx,2,ddaemon.2008-Primaries.log,largestpapers-02-12-2008
2008-Primaries-02-13-2008,text,2008-Primaries,2008,02,13,WB15,7339,216727,2008-Primaries-02-13-2008.tx,2,ddaemon.2008-Primaries.log,largestpapers-02-13-2008
2008-Primaries-02-14-2008,text,2008-Primaries,2008,02,14,WB15,7340,241258,2008-Primaries-02-14-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-02-14-2008
2008-Primaries-02-15-2008,text,2008-Primaries,2008,02,15,WB15,7341,240726,2008-Primaries-02-15-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-02-15-2008
2008-Primaries-02-16-2008,text,2008-Primaries,2008,02,16,WB15,7342,206262,2008-Primaries-02-16-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-02-16-2008
2008-Primaries-02-17-2008,text,2008-Primaries,2008,02,17,WB15,7343,149979,2008-Primaries-02-17-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-02-17-2008
2008-Primaries-02-18-2008,text,2008-Primaries,2008,02,18,WB15,7344,238474,2008-Primaries-02-18-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-02-18-2008
2008-Primaries-02-19-2008,text,2008-Primaries,2008,02,19,WB15,7345,239673,2008-Primaries-02-19-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-02-19-2008
2008-Primaries-02-20-2008,text,2008-Primaries,2008,02,20,WB15,7346,239699,2008-Primaries-02-20-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-02-20-2008
2008-Primaries-02-21-2008,text,2008-Primaries,2008,02,21,WB15,7347,239674,2008-Primaries-02-21-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-02-21-2008
2008-Primaries-02-22-2008,text,2008-Primaries,2008,02,22,WB15,7349,218735,2008-Primaries-02-22-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-02-22-2008
2008-Primaries-02-23-2008,text,2008-Primaries,2008,02,23,WB15,7350,229882,2008-Primaries-02-23-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-02-23-2008
2008-Primaries-02-24-2008,text,2008-Primaries,2008,02,24,WB15,7351,239746,2008-Primaries-02-24-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-02-24-2008
2008-Primaries-02-25-2008,text,2008-Primaries,2008,02,25,WB15,7352,237987,2008-Primaries-02-25-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-02-25-2008
2008-Primaries-02-26-2008,text,2008-Primaries,2008,02,26,WB15,7353,229190,2008-Primaries-02-26-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-02-26-2008
2008-Primaries-02-28-2008,text,2008-Primaries,2008,02,28,WB15,7355,230047,2008-Primaries-02-28-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-02-28-2008
2008-Primaries-02-29-2008,text,2008-Primaries,2008,02,29,WB15,7356,223830,2008-Primaries-02-29-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-02-29-2008
2008-Primaries-03-01-2008,text,2008-Primaries,2008,03,01,WB15,7357,236754,2008-Primaries-03-01-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-01-2008
2008-Primaries-03-02-2008,text,2008-Primaries,2008,03,02,WB15,7358,240050,2008-Primaries-03-02-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-02-2008
2008-Primaries-03-03-2008,text,2008-Primaries,2008,03,03,WB15,7359,239991,2008-Primaries-03-03-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-03-2008
2008-Primaries-03-04-2008,text,2008-Primaries,2008,03,04,WB15,7360,234898,2008-Primaries-03-04-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-04-2008
2008-Primaries-03-05-2008,text,2008-Primaries,2008,03,05,WB6,7361,228824,2008-Primaries-03-05-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-05-2008
2008-Primaries-03-07-2008,text,2008-Primaries,2008,03,07,WB15,7363,234265,2008-Primaries-03-07-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-07-2008
2008-Primaries-03-08-2008,text,2008-Primaries,2008,03,08,WB2,7364,228507,2008-Primaries-03-08-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-08-2008
2008-Primaries-03-09-2008,text,2008-Primaries,2008,03,09,WB15,7365,236702,2008-Primaries-03-09-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-09-2008
2008-Primaries-03-10-2008,text,2008-Primaries,2008,03,10,WB15,7366,227836,2008-Primaries-03-10-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-10-2008
2008-Primaries-03-11-2008,text,2008-Primaries,2008,03,11,WB15,7373,232265,2008-Primaries-03-11-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-11-2008
2008-Primaries-03-12-2008,text,2008-Primaries,2008,03,12,WB15,7375,236873,2008-Primaries-03-12-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-12-2008
2008-Primaries-03-13-2008,text,2008-Primaries,2008,03,13,WB15,7376,236873,2008-Primaries-03-13-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-13-2008
2008-Primaries-03-14-2008,text,2008-Primaries,2008,03,14,WB15,7377,226590,2008-Primaries-03-14-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-14-2008
2008-Primaries-03-15-2008,text,2008-Primaries,2008,03,15,WB15,7378,236408,2008-Primaries-03-15-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-15-2008
2008-Primaries-03-16-2008,text,2008-Primaries,2008,03,16,WB15,7379,236190,2008-Primaries-03-16-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-16-2008
2008-Primaries-03-17-2008,text,2008-Primaries,2008,03,17,WB15,7380,226891,2008-Primaries-03-17-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-17-2008
2008-Primaries-03-18-2008,text,2008-Primaries,2008,03,18,WB15,7381,230386,2008-Primaries-03-18-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-18-2008
2008-Primaries-03-19-2008,text,2008-Primaries,2008,03,19,WB15,7382,226915,2008-Primaries-03-19-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-19-2008
2008-Primaries-03-20-2008,text,2008-Primaries,2008,03,20,WB15,7383,226927,2008-Primaries-03-20-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-20-2008
2008-Primaries-03-21-2008,text,2008-Primaries,2008,03,21,WB15,7385,202294,2008-Primaries-03-21-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-21-2008
2008-Primaries-03-22-2008,text,2008-Primaries,2008,03,22,WB15,7386,219372,2008-Primaries-03-22-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-22-2008
2008-Primaries-03-23-2008,text,2008-Primaries,2008,03,23,WB15,7387,229306,2008-Primaries-03-23-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-23-2008
2008-Primaries-03-24-2008,text,2008-Primaries,2008,03,24,WB15,7388,228888,2008-Primaries-03-24-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-24-2008
2008-Primaries-03-25-2008,text,2008-Primaries,2008,03,25,WB15,7389,229192,2008-Primaries-03-25-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-25-2008
2008-Primaries-03-26-2008,text,2008-Primaries,2008,03,26,WB15,7390,220325,2008-Primaries-03-26-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-26-2008
2008-Primaries-03-27-2008,text,2008-Primaries,2008,03,27,WB15,7391,229254,2008-Primaries-03-27-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-27-2008
2008-Primaries-03-31-2008,text,2008-Primaries,2008,03,31,WB15,7392,229106,2008-Primaries-03-31-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-03-31-2008
2008-Primaries-04-02-2008,text,2008-Primaries,2008,04,02,WB15,7393,217993,2008-Primaries-04-02-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-04-02-2008
2008-Primaries-04-04-2008,text,2008-Primaries,2008,04,04,WB2,7394,208658,2008-Primaries-04-04-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-04-04-2008
2008-Primaries-04-07-2008,text,2008-Primaries,2008,04,07,WB15,7396,208619,2008-Primaries-04-07-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-04-07-2008
2008-Primaries-04-09-2008,text,2008-Primaries,2008,04,09,WB15,7397,209114,2008-Primaries-04-09-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-04-09-2008
2008-Primaries-04-11-2008,text,2008-Primaries,2008,04,11,WB15,7398,209220,2008-Primaries-04-11-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-04-11-2008
2008-Primaries-04-14-2008,text,2008-Primaries,2008,04,14,WB15,7399,188123,2008-Primaries-04-14-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-04-14-2008
2008-Primaries-04-16-2008,text,2008-Primaries,2008,04,16,WB15,7400,209359,2008-Primaries-04-16-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-04-16-2008
2008-Primaries-04-18-2008,text,2008-Primaries,2008,04,18,WB15,7401,198725,2008-Primaries-04-18-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-04-18-2008
2008-Primaries-04-21-2008,text,2008-Primaries,2008,04,21,WB15,7402,197256,2008-Primaries-04-21-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-04-21-2008
2008-Primaries-04-25-2008,text,2008-Primaries,2008,04,25,WB15,7404,207507,2008-Primaries-04-25-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-04-25-2008
2008-Primaries-04-28-2008,text,2008-Primaries,2008,04,28,WB15,7405,192624,2008-Primaries-04-28-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-04-28-2008
2008-Primaries-05-02-2008,text,2008-Primaries,2008,05,02,WB15,7408,220787,2008-Primaries-05-02-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-05-02-2008
2008-Primaries-05-05-2008,text,2008-Primaries,2008,05,05,WB15,7409,227104,2008-Primaries-05-05-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-05-05-2008
2008-Primaries-05-07-2008,text,2008-Primaries,2008,05,07,WB15,7410,215297,2008-Primaries-05-07-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-05-07-2008
2008-Primaries-05-09-2008,text,2008-Primaries,2008,05,09,WB15,7412,219391,2008-Primaries-05-09-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-05-09-2008
2008-Primaries-05-13-2008,text,2008-Primaries,2008,05,13,WB15,7413,210963,2008-Primaries-05-13-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-05-13-2008
2008-Primaries-05-16-2008,text,2008-Primaries,2008,05,16,WB15,7416,212151,2008-Primaries-05-16-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-05-16-2008
2008-Primaries-05-19-2008,text,2008-Primaries,2008,05,19,WB15,7433,189347,2008-Primaries-05-19-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-05-19-2008
2008-Primaries-05-21-2008,text,2008-Primaries,2008,05,21,WB15,7461,205274,2008-Primaries-05-21-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-05-21-2008
2008-Primaries-05-26-2008,text,2008-Primaries,2008,05,26,WB15,7473,218283,2008-Primaries-05-26-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-05-26-2008
2008-Primaries-05-28-2008,text,2008-Primaries,2008,05,28,WB15,7475,199027,2008-Primaries-05-28-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-05-28-2008
2008-Primaries-05-30-2008,text,2008-Primaries,2008,05,30,WB15,7477,35814,2008-Primaries-05-30-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-05-30-2008
2008-Primaries-06-02-2008,text,2008-Primaries,2008,06,02,WB15,7478,42613,2008-Primaries-06-02-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-06-02-2008
2008-Primaries-06-04-2008,text,2008-Primaries,2008,06,04,WB15,7479,45765,2008-Primaries-06-04-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-06-04-2008
2008-Primaries-06-06-2008,text,2008-Primaries,2008,06,06,WB15,7480,224406,2008-Primaries-06-06-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-06-06-2008
2008-Primaries-06-13-2008,text,2008-Primaries,2008,06,13,WB15,7481,221432,2008-Primaries-06-13-2008.tx,2,ddaemon.2008-Primaries.log,2008-Primaries-06-13-2008
2008-Election-06-17-2008,text,2008-Election,2008,06,17,WB22,7491,220392,2008-Election-06-17-2008.tx,2,ddaemon.2008-Election.log,2008-Election-06-17-2008
2008-Election-06-24-2008,text,2008-Election,2008,06,24,WB22,7493,202268,2008-Election-06-24-2008.tx,2,ddaemon.2008-Election.log,2008-Election-06-24-2008
2008-Election-07-11-2008,text,2008-Election,2008,07,11,WB2,7494,223189,2008-Election-07-11-2008.tx,2,ddaemon.2008-Election.log,2008-Election-07-11-2008
2008-Election-07-18-2008,text,2008-Election,2008,07,18,WB2,7496,207010,2008-Election-07-18-2008.tx,2,ddaemon.2008-Election.log,2008-Election-07-18-2008
2008-Election-07-25-2008,text,2008-Election,2008,07,25,WB2,7497,211698,2008-Election-07-25-2008.tx,2,ddaemon.2008-Election.log,2008-Election-07-25-2008
2008-Election-08-08-2008,text,2008-Election,2008,08,08,WB2,7499,224328,2008-Election-08-08-2008.tx,2,ddaemon.2008-Election.log,2008-Election-08-08-2008
2008-Election-08-15-2008,text,2008-Election,2008,08,15,WB2,7500,222973,2008-Election-08-15-2008.tx,2,ddaemon.2008-Election.log,2008-Election-08-15-2008
2008-Election-08-22-2008,text,2008-Election,2008,08,22,WB2,7501,223892,2008-Election-08-22-2008.tx,2,ddaemon.2008-Election.log,2008-Election-08-22-2008
2008-Election-08-29-2008,text,2008-Election,2008,08,29,WB2,7502,212256,2008-Election-08-29-2008.tx,2,ddaemon.2008-Election.log,2008-Election-08-29-2008
2008-Election-09-06,text,2008-Election,2008,09,06,WB15,7508,217488,2008-Election-09-06.tx,2,ddaemon.2008-Election.log,2008-Election-09-06
2008-Election-09-15,text,2008-Election,2008,09,15,WB15,7523,222653,2008-Election-09-15.tx,2,ddaemon.2008-Election.log,2008-Election-09-15
2008-Election-09-20,text,2008-Election,2008,09,20,WB2,7524,224575,2008-Election-09-20.tx,2,ddaemon.2008-Election.log,2008-Election-09-20
